rle_4var_.001,rle_4var_.01,rle_4var_.1,rle_4var_1,rle_4var_10,rle_3var_.001,rle_3var_.01,rle_3var_.1,rle_3var_1,rle_3var_10,rle_2var_.001,rle_2var_.01,rle_2var_.1,rle_2var_1,rle_2var_10,epd_4var_.001,epd_4var_.01,epd_4var_.1,epd_4var_1,epd_4var_10,epd_3var_.001,epd_3var_.01,epd_3var_.1,epd_3var_1,epd_3var_10,epd_2var_.001,epd_2var_.01,epd_2var_.1,epd_2var_1,epd_2var_10,merge_4var_.001,merge_4var_.01,merge_4var_.1,merge_4var_1,merge_4var_10,merge_3var_.001,merge_3var_.01,merge_3var_.1,merge_3var_1,merge_3var_10,merge_2var_.001,merge_2var_.01,merge_2var_.1,merge_2var_1,merge_2var_10,sep_4var_.001,sep_4var_.01,sep_4var_.1,sep_4var_1,sep_4var_10,sep_3var_.001,sep_3var_.01,sep_3var_.1,sep_3var_1,sep_3var_10,sep_2var_.001,sep_2var_.01,sep_2var_.1,sep_2var_1,sep_2var_10,wah_4var_.001,wah_4var_.01,wah_4var_.1,wah_4var_1,wah_4var_10,wah_3var_.001,wah_3var_.01,wah_3var_.1,wah_3var_1,wah_3var_10,wah_2var_.001,wah_2var_.01,wah_2var_.1,wah_2var_1,wah_2var_10,ewah_4var_.001,ewah_4var_.01,ewah_4var_.1,ewah_4var_1,ewah_4var_10,ewah_3var_.001,ewah_3var_.01,ewah_3var_.1,ewah_3var_1,ewah_3var_10,ewah_2var_.001,ewah_2var_.01,ewah_2var_.1,ewah_2var_1,ewah_2var_10 
105.001,105.001,127.333,263.103,182.04,99.769,99.769,221.628,178.089,269.249,67.3805,66.5668,69.4683,153.695,158.476,108.985,108.985,129.704,158.579,108.985,105.601,105.601,105.601,100.425,100.425,66.4934,79.7066,93.4371,111.023,151.398,108.923,108.923,64.0595,156.841,154.774,105.57,105.57,105.57,100.425,100.425,66.3536,79.6871,93.3941,110.789,149.925,1327.44,1281.74,1762.66,1942.46,2216.72,64.0332,64.0332,64.0332,64.0332,64.0332,64.0387,64.0387,64.0387,64.0387,64.0387,270.924,238.017,480.021,712.265,837.284,85.9656,880.196,1481.66,793.491,675.064,39.216,78.8391,105.655,218.456,922.846,357.055,343.417,644.193,1032.92,1062.68,194.687,1347.01,1097.45,1160.62,967.613,19.7588,95.1531,154.924,370.88,1492.58
105.001,82.9267,127.333,263.102,182.04,99.769,99.769,221.628,178.089,269.249,67.3805,66.5668,69.4683,153.695,158.476,108.985,108.985,129.704,158.579,108.985,105.601,105.601,105.601,124.082,100.425,66.4934,79.7066,93.4371,111.023,151.398,108.923,108.923,,156.841,154.774,105.57,105.57,105.57,100.425,100.425,66.3536,79.6871,93.3941,110.789,149.925,1327.39,1269.84,1764.78,1927.72,2319.13,64.0386,64.0386,64.0386,64.0386,64.0386,66.2637,79.6871,93.3941,110.789,120.746,273.549,,490.525,689.967,837.358,85.9571,865.534,1481.66,817.943,660.747,25.212,78.7993,105.654,226.624,948.459,159.899,344.023,644.154,1032.14,1091.04,62.1314,1347.62,1099.33,1160.19,968.513,19.7586,95.1529,154.923,245.059,1492.85
105.001,82.9267,127.333,177.352,182.04,99.769,99.769,221.628,178.089,,67.3805,66.5668,69.4683,153.695,158.476,108.985,108.985,129.705,85.454,108.985,105.601,105.601,105.601,64.0425,100.425,66.4934,79.7066,93.4371,111.023,151.398,108.923,108.923,,156.841,154.774,105.57,105.57,304.691,100.425,100.425,66.3536,79.6871,93.3941,110.789,149.925,1327.39,1272.21,1762.66,1927.72,2216.72,64.0386,64.0386,64.0386,64.0386,64.0386,74.3222,266.582,382.734,545.875,590.546,230.883,,474.213,709.115,837.401,78.7813,858.037,1225.66,855.996,649.109,25.2121,49.4945,105.658,213.788,933.087,159.899,344.601,644.154,1047.93,1075.48,62.1312,1348.06,1102.1,1159.77,969.592,19.7585,95.1527,154.923,245.059,1492.79
105.001,82.9267,127.333,177.352,182.04,99.769,99.769,221.628,178.089,,67.3805,65.3571,68.4722,89.2066,158.476,108.985,108.985,129.704,85.454,108.985,105.601,105.601,105.601,,100.425,66.4934,79.7066,93.4371,111.023,151.398,108.923,108.923,,156.841,154.774,105.57,105.57,304.691,100.425,100.426,66.3536,79.6871,93.3941,110.789,184.296,1327.39,1269.84,1762.66,1927.72,2216.72,64.0277,64.0277,64.0277,64.0277,64.0277,74.3222,266.582,382.734,545.875,590.546,,,495.213,698.315,837.444,71.4844,850.111,,803.664,661.078,25.212,33.0649,105.656,227.269,946.413,159.898,364.124,644.177,1075.37,1105.67,62.131,1348.33,1103.92,1159.38,970.323,19.7583,95.1525,154.923,245.059,1492.78
105.001,82.9267,127.333,177.352,182.04,99.769,99.769,221.628,178.089,,67.3805,64.0387,64.0387,89.2066,158.476,108.985,108.985,129.704,85.454,108.985,105.601,105.601,304.691,,100.425,66.4934,79.7066,93.4371,111.023,151.398,108.923,108.923,,156.841,154.774,105.57,105.57,,100.425,100.425,66.3536,79.6871,93.3941,110.789,184.296,1327.39,1269.84,1762.66,1927.72,2216.72,64.0278,64.0278,64.0278,64.0278,64.0278,72.0972,250.933,353.378,499.125,533.839,,,486.334,720.701,837.472,64.0547,878.903,,953.933,648.36,25.2121,33.0641,105.664,244.777,934.686,159.898,345.14,644.232,1094.18,1089.51,62.1308,1348.28,1105.45,1162.86,970.832,19.7581,95.1523,154.923,245.059,1563.84
105.001,82.9267,127.333,177.352,182.04,99.769,99.769,221.628,178.089,,67.3805,,,89.2066,158.476,108.985,108.985,129.704,85.454,108.985,105.601,105.601,304.691,,100.425,64.099,79.7066,93.4371,111.023,151.398,108.923,75.954,,156.841,154.774,105.57,105.57,,100.425,100.425,66.3536,79.6871,93.3941,110.789,,1327.39,1269.84,1762.66,1927.72,2216.72,64.0279,64.0279,64.0279,64.0279,64.0279,74.4121,252.832,357.312,515.851,619.726,,,521.338,701.783,837.487,56.5157,878.404,,889.929,660.423,25.2121,0.000999451,105.66,231.374,958.627,159.898,352.261,644.283,1111.69,1090.19,62.1306,1348.27,1106.73,1162.49,971.162,19.7579,95.1521,154.923,245.058,1563.84
105.001,82.9267,127.333,177.352,182.04,99.769,99.769,221.628,178.089,,67.3805,,,89.2066,158.476,108.985,108.985,129.704,78.7978,108.985,105.601,105.601,,,100.425,64.0387,79.7066,93.4371,111.023,151.398,108.923,75.954,,156.841,154.774,105.57,105.57,,100.425,100.425,66.3536,79.6871,93.3941,110.789,,1327.39,1269.84,1762.66,1927.72,2216.72,64.0417,64.0417,64.0417,64.0417,64.0417,84.2831,259.895,371.578,581.437,850.355,,,474.213,723.51,837.468,51.168,878.066,,,649.611,25.2122,,105.676,233.128,957.592,159.898,372.296,644.353,1090.29,1090.82,62.1304,1384.05,1107.85,1164.93,971.247,19.7577,95.152,154.922,245.058,1651.25
105.001,82.9267,127.333,177.352,182.04,99.769,99.769,221.628,178.089,,67.3805,,,89.2066,158.476,108.985,108.985,129.704,64.0595,108.985,105.601,105.601,,,100.425,,79.7066,93.4371,111.023,151.398,108.923,75.954,,156.841,154.774,105.57,105.57,,100.425,100.425,66.3536,79.6871,93.3941,110.789,,1327.39,1269.84,1762.66,1927.72,2216.72,64.0452,64.0452,64.0452,64.0452,64.0452,84.2831,257.996,367.644,581.437,850.355,,,509.217,738.213,837.433,45.7891,877.845,,,659.983,25.2124,,105.668,212.788,956.709,159.898,352.773,642.466,,1124.03,62.1302,1363.84,1108.82,1171.81,971.232,19.7575,95.1518,154.922,245.058,1826.08
105.001,82.9267,127.333,177.352,182.04,99.769,99.769,221.628,178.089,,67.3805,,,89.2066,158.476,108.985,76.5556,129.704,,108.985,105.601,105.601,,,100.425,,79.7071,93.4371,111.023,151.398,64.1116,75.954,,156.841,154.774,105.57,105.57,,100.425,100.425,66.3536,79.6871,93.3941,110.789,,1327.39,1269.84,1762.66,1927.72,2216.72,64.0486,64.0486,64.0486,64.0486,64.0486,81.9683,259.314,372.078,564.71,764.468,,,474.213,773.217,880.929,40.3907,877.7,,,649.273,25.2128,,105.699,230.792,957.413,159.897,387.91,630.033,,1098.9,62.13,1414.08,1131.01,1176.99,1007.95,19.7574,95.1516,154.922,245.057,1709.53
105.001,82.9267,127.333,177.352,182.04,99.769,99.769,221.628,178.089,,67.3805,,,89.2066,158.476,64.9711,76.5556,129.704,,108.985,105.601,105.601,,,100.425,,79.7066,93.4371,111.023,151.398,64.0595,75.954,,84.2358,154.774,105.57,105.57,,100.425,100.425,66.3536,79.6871,93.3941,110.789,,1327.39,1269.84,1762.66,1927.72,2216.72,64.0555,64.0555,64.0555,64.0555,64.0555,82.0285,257.996,367.644,579.64,884.726,,,509.217,730.479,880.929,40.39,877.913,,,687.694,25.2135,,105.683,254.792,956.135,159.897,352.773,637.068,,1099.36,62.1298,1490.41,1109.7,1206.15,972.284,19.7572,51.3391,154.922,245.057,
105.001,82.9267,127.333,177.352,182.04,99.769,99.769,221.628,178.089,,67.3805,,,89.2066,158.476,64.1116,76.5556,129.704,,108.985,105.601,105.601,,,100.425,,79.7066,93.4371,111.023,151.398,,66.4246,,84.2353,154.774,105.57,105.57,,100.425,100.425,66.3536,79.6871,93.3941,110.789,,1327.39,1269.84,1762.66,1927.72,2216.72,64.0417,64.0417,64.0417,64.0417,64.0417,81.9683,257.996,367.644,564.71,884.726,,,474.213,719.783,976.929,40.3501,877.674,,,652.556,25.213,,105.746,238.788,955.182,159.897,338.5,638.357,,1107.48,62.1296,,1110.49,1183.03,1026.73,19.757,19.0929,154.922,245.057,
105.001,82.9267,127.333,177.352,182.04,99.769,99.769,221.628,178.089,,67.3805,,,89.2066,158.476,64.0595,76.5556,129.704,,108.985,105.601,105.601,,,100.425,,79.7066,93.4371,111.023,151.398,,64.0595,,84.2353,154.774,105.57,105.57,,100.425,100.425,66.3536,79.6871,93.3941,110.789,,1327.39,1269.84,1762.66,1927.72,2216.72,64.0417,64.0417,64.0417,64.0417,64.0417,81.9682,257.995,367.644,564.71,764.468,,,509.217,,912.924,29.5298,877.44,,,673.503,25.215,,105.715,,954.462,159.897,344.261,638.802,,1136.96,62.1294,,1111.82,1186.25,1104.45,19.7568,19.0927,154.922,245.057,
105.001,82.9267,127.333,177.352,166.466,99.769,99.769,221.628,91.1128,,67.3805,,,89.2066,158.476,,66.4246,129.704,,108.985,105.601,105.601,,,100.425,,79.7066,93.4371,111.023,151.398,,,,84.2353,154.774,105.57,105.57,,100.425,100.425,66.3536,79.6871,93.3941,110.789,,1327.39,1269.84,1762.66,1927.72,2216.72,64.0418,64.0418,64.0418,64.0418,64.0418,81.9681,257.995,367.644,564.71,764.468,,,474.213,,,17.4595,849.654,,,659.411,25.214,,105.84,,926.155,159.897,346.816,638.943,,1118.01,62.1292,,1112.72,1189.05,1259.89,19.7566,19.0925,154.921,245.056,
105.001,82.9267,127.333,177.352,64.0595,99.769,99.769,99.769,91.1128,,67.3805,,,89.2071,158.476,,64.0595,129.704,,108.986,105.601,105.601,,,100.425,,79.7066,93.4371,111.023,184.296,,,,78.7978,154.774,105.57,105.57,,100.425,100.425,66.3536,79.6871,93.3941,110.789,,,1269.84,1762.66,,2216.72,64.0425,64.0425,64.0425,64.0425,64.0425,81.9681,257.995,367.644,564.71,764.468,,,495.213,,,3.5298,850.837,,,649.217,25.2179,,105.777,,928.836,159.896,359.765,644.455,,1153.01,62.129,,1113.47,1191.49,1570.78,19.7564,19.0923,154.921,245.056,
105.001,66.4246,127.333,177.352,,99.769,99.769,99.769,91.1128,,67.3805,,,89.2066,158.476,,,129.704,,108.985,105.601,105.601,,,100.425,,79.7066,93.4371,111.023,184.296,,,,64.0595,154.774,105.57,105.57,,100.425,100.425,66.3536,79.6871,93.3941,110.789,,,1269.84,,,,64.0427,64.0427,64.0427,64.0427,64.0427,81.9679,257.995,367.644,564.71,764.468,,,480.103,,,3.52914,852.42,,,687.628,25.2159,,106.027,,932.023,159.896,367.273,649.56,,1133.83,62.1288,,1114.07,1193.62,1363.52,19.7563,19.0921,154.921,245.056,
105.001,64.0595,127.333,177.352,,99.769,99.769,99.769,91.1128,,67.3805,,,89.2066,158.476,,,129.704,,108.985,105.601,105.601,,,100.425,,79.7066,93.4371,81.4058,,,,,,166.466,105.57,105.57,,100.425,100.425,66.3536,79.6871,67.9724,110.789,,,,,,,64.0428,64.0428,64.0428,64.0428,64.0428,81.9679,257.995,367.644,564.71,764.468,,,501.103,,,3.50211,855.866,,,652.465,25.2238,,105.902,,939.639,159.896,363.816,670.634,,1169.08,62.1285,,1114.51,1195.49,,19.7561,19.0915,154.921,245.055,
105.001,,88.4618,177.352,,99.769,99.7695,99.769,91.1133,,67.3805,,,89.2066,158.476,,,129.704,,108.985,105.601,105.601,,,100.425,,79.7066,93.4371,81.4058,,,,,,64.0595,105.57,105.57,,100.425,100.425,66.3536,79.6871,67.9724,80.7652,,,,,,,64.0432,64.0432,64.0432,64.0432,64.0432,81.9678,257.995,367.644,564.71,764.468,,,480.146,,,0.000999451,845.734,,,673.385,25.2198,,106.402,,953.103,159.896,357.839,654.365,,1149.72,62.1283,,1114.86,1219.72,,19.7559,0.000999451,17.2766,245.055,
105.001,,88.4618,177.352,,99.769,99.769,99.769,91.1128,,67.3805,,,89.2066,158.476,,,129.704,,108.985,105.601,105.601,,,100.425,,79.7066,93.4371,81.4058,,,,,,,105.57,105.57,,100.425,100.425,66.3536,79.6871,67.9724,80.7652,,,,,,,64.0425,64.0425,64.0425,64.0425,64.0425,81.9677,257.995,367.643,564.71,764.468,,,501.146,,,0,861.308,,,659.231,25.2355,,106.152,,931.534,159.896,346.558,658.857,,1185.17,62.1281,,1115.14,1198.26,,19.7557,0,17.2765,245.055,
105.001,,88.4618,177.352,,99.769,99.769,99.769,91.1128,,67.3805,,,89.2066,158.476,,,129.704,,108.985,105.601,105.601,,,100.425,,79.7066,93.4371,81.4058,,,,,,,105.57,105.57,,100.425,100.425,66.3536,79.6871,67.9724,80.7652,,,,,,,74.9057,74.9057,109.351,79.6909,98.6323,81.9677,257.995,367.643,564.71,764.468,,,500.244,,,,933.308,,,652.079,25.2277,,107.152,,938.259,159.895,353.558,658.689,,1160.37,62.1279,,1115.32,1200.08,,19.7555,,17.2763,245.055,
105.001,,88.4618,177.352,,99.769,99.769,99.7695,91.1128,,67.3805,,,89.2066,158.476,,,129.704,,108.985,105.601,105.601,,,100.425,,79.7066,93.4371,81.4058,,,,,,,105.57,105.57,,100.425,100.425,66.3536,79.6871,67.9724,80.7652,,,,,,,185.261,185.261,642.277,266.585,465.749,81.9677,,,564.71,764.468,,,457.369,,,,1029.31,,,673.02,25.2589,,106.652,,952.052,159.895,360.558,656.134,,1170.91,62.1277,,1115.4,1201.59,,19.7553,,17.2761,245.054,
105.001,,88.4618,177.352,,99.769,99.7695,99.769,91.1128,,67.3805,,,89.2066,158.476,,,129.704,,108.985,105.601,105.601,,,100.425,,79.7066,93.4371,81.4058,,,,,,,105.57,105.57,,100.425,100.425,66.3536,79.6871,68.4722,80.7652,,,,,,,185.261,185.261,642.277,266.585,465.749,,,,,764.468,,,467.873,,,,,,,658.931,25.2433,,108.652,,930.832,159.895,362.613,642.852,,1201.17,62.1275,,1115.38,1202.87,,19.7552,,17.2759,245.054,
105.001,,88.4618,177.352,,99.769,99.769,99.769,91.1128,,67.3805,,,89.2066,158.476,,,129.704,,108.985,105.601,105.601,,,269.249,,79.7066,93.4371,81.4063,,,,,,,105.57,105.57,,100.425,100.425,66.3536,79.6871,64.0387,80.7652,,,,,,,174.398,174.398,596.968,250.937,431.16,,,,,,,,466.892,,,,,,,651.849,25.3058,,107.652,,965.733,159.895,363.832,645.395,,1177.28,62.1273,,1115.36,1203.97,,19.755,,17.2757,245.054,
105.001,,88.4618,177.353,,99.769,99.7695,99.769,91.1128,,67.3805,,,89.2066,158.476,,,129.704,,108.985,105.601,105.601,,,269.249,,79.7066,93.4371,81.4058,,,,,,,105.57,105.57,,100.425,100.425,66.3536,79.6871,,80.7652,,,,,,,186.398,261.507,730.386,353.46,589.163,,,,,,,,461.244,,,,,,,672.802,25.2745,,111.656,,922.846,159.895,371.234,643.699,,1240.13,62.1271,,1115.37,1204.94,,19.7548,,17.2751,245.054,
105.001,,88.4618,177.352,,99.769,99.7695,99.769,91.1128,,67.3805,,,89.2066,158.476,,,129.704,,108.985,105.601,105.601,,,,,79.7066,93.4371,81.4058,,,,,,,105.57,105.57,,100.425,100.425,64.099,79.6871,,80.7652,,,,,,,233.046,515.714,1124.65,635.624,1084.07,,,,,,,,473.498,,,,,,,658.694,25.3995,,109.656,,944.826,159.894,372.132,,,1321.06,62.1269,,1149.33,1205.81,,19.7546,,0.000999451,245.053,
105.001,,88.4618,177.352,,99.769,99.769,99.769,91.1128,,67.3805,,,89.2066,158.476,,,129.704,,108.985,105.601,105.601,,,,,79.7066,93.4371,81.4058,,,,,,,105.57,105.57,,100.425,100.425,64.0387,79.6871,,80.7652,,,,,,,233.046,515.714,1124.65,635.624,1084.07,,,,,,,,466.135,,,,,,,651.602,25.337,,117.66,,951.661,159.894,370.863,,,1267.11,62.1267,,1119.31,1206.61,,19.7544,,0,245.053,
105.001,,88.4618,177.352,,99.769,99.769,99.769,91.1128,,67.3805,,,89.2066,158.476,,,129.704,,160.372,69.1753,105.601,,,,,79.7066,93.4371,81.4058,,,,,,,105.57,105.57,,100.425,100.425,,79.6871,,80.7652,,,,,,,221.046,428.605,991.234,533.101,926.062,,,,,,,,465.236,,,,,,,672.583,25.587,,113.656,,937.427,159.894,370.789,,,,62.1265,,1130.08,1207.93,,19.7542,,,245.053,
105.001,,88.4618,177.352,,99.769,99.7695,99.769,91.1128,,67.3805,,,89.2066,158.476,,,129.704,,160.372,64.0425,105.601,,,,,79.7066,93.4371,81.4058,,,,,,,105.57,105.57,,100.425,100.425,,79.6871,,80.7652,,,,,,,262.574,470.132,1032.76,569.484,962.445,,,,,,,,478.365,,,,,,,658.575,25.462,,129.66,,924.996,159.894,356.089,,,,62.1263,,1149.22,1208.82,,19.7541,,,245.052,
105.001,,88.4618,177.352,,99.769,99.7695,99.769,91.1128,,67.3805,,,89.2066,158.476,,,129.704,,160.372,,105.601,,,,,66.0621,93.4371,81.4058,,,,,,,105.57,105.57,,100.425,100.425,,79.6871,,80.7652,,,,,,,957.781,1165.34,1727.97,1225.83,1618.79,,,,,,,,470.713,,,,,,,710.637,25.4617,,121.656,,937.166,159.893,358.14,,,,62.1261,,1191.49,1209.56,,19.7539,,,245.052,
105.001,,66.1776,177.352,,99.769,99.769,304.691,91.1128,,67.3805,,,89.2066,158.476,,,129.704,,160.372,,105.601,,,,,66.0621,93.4371,81.4058,,,,,,,105.57,105.57,,100.425,100.425,,79.6871,,80.7652,,,,,,,957.781,1165.34,1727.97,1225.83,1618.79,,,,,,,,464.006,,,,,,,630.434,25.4613,,121.656,,926.566,159.893,362.246,,,,62.1259,,1276.04,1210.15,,9.7026,,,245.052,
105.001,,64.0595,177.353,,99.769,99.769,304.691,91.1128,,67.3805,,,89.2066,158.476,,,129.704,,160.372,,105.601,,,,,66.0621,93.4371,81.4058,,,,,,,69.1753,105.57,,100.425,269.249,,79.6871,,80.7652,,,,,,,916.253,1123.81,1686.44,1189.45,1582.41,,,,,,,,477.135,,,,,,,640.574,25.2044,,121.655,,936.911,159.893,359.511,,,,62.1257,,1445.13,1210.58,,9.70242,,,245.052,
105.001,,,177.352,,99.769,99.769,,91.1128,,67.3805,,,89.2066,158.476,,,129.704,,160.372,,105.601,,,,,66.0621,93.4371,78.9683,,,,,,,64.0425,105.57,,100.425,269.249,,79.6871,,80.7652,,,,,,,921.386,1158.37,1927.09,1249.49,1787.62,,,,,,,,469.58,,,,,,,808.574,17.7747,,105.645,,926.349,159.893,,,,,62.1255,,1783.31,1232.02,,9.70223,,,245.051,
105.001,,,177.352,,99.769,99.769,,91.1128,,67.3805,,,78.9683,158.476,,,129.704,,160.372,,105.601,,,,,65.3571,68.1792,64.0387,,,,,,,,105.57,,100.425,,,65.9379,,78.9683,,,,,,,916.253,1123.81,1927.09,1249.49,1787.62,,,,,,,,454.959,,,,,,,808.574,10.6575,,98.7344,,955.881,159.893,,,,,62.1253,,1557.86,1211.07,,9.70205,,,245.051,
65.1185,,,177.352,,99.769,99.769,,91.1128,,67.3805,,,64.0387,158.476,,,129.704,,160.372,,105.601,,,,,64.0387,68.1792,,,,,,,,,105.57,,100.425,,,65.9379,,64.0387,,,,,,,916.253,1123.81,1686.44,1189.45,1582.41,,,,,,,,467.213,,,,,,,1000.57,10.6568,,91.9453,,1007.01,159.892,,,,,62.125,,,1211.3,,9.70187,,,245.051,
65.1185,,,177.352,,99.769,99.769,,91.1133,,67.3805,,,,158.476,,,129.704,,160.372,,105.601,,,,,,68.1792,,,,,,,,,105.57,,100.425,,,65.9379,,,,,,,,,916.253,1123.81,1686.44,1189.45,1582.41,,,,,,,,445.209,,,,,,,1000.57,10.6568,,85.2852,,1103.01,159.892,,,,,62.1248,,,1211.46,,9.70168,,,245.051,
64.1116,,,177.352,,99.769,99.769,,91.1128,,67.3805,,,,158.476,,,83.1767,,160.372,,105.601,,,,,,68.1792,,,,,,,,,105.57,,100.425,,,65.9379,,,,,,,,,916.253,1123.81,1686.44,1189.45,1582.41,,,,,,,,,,,,,,,1384.57,10.6169,,85.2845,,1295.01,159.892,,,,,62.1246,,,1211.42,,9.7015,,,245.05,
64.0595,,,177.352,,99.769,99.769,,91.1128,,67.3805,,,,158.476,,,83.1767,,160.372,,105.601,,,,,,68.1792,,,,,,,,,105.57,,100.425,,,65.3571,,,,,,,,,916.253,1123.81,1686.44,1189.45,1582.41,,,,,,,,,,,,,,,1384.57,7.44708,,85.2845,,1167.01,159.892,,,,,62.1244,,,1211.4,,9.7009,,,245.05,
,,,91.3095,,99.769,99.769,,91.1128,,67.3805,,,,158.477,,,83.1767,,160.372,,105.601,,,,,,68.4722,,,,,,,,,105.57,,100.425,,,64.0387,,,,,,,,,916.253,1123.81,1686.44,1189.45,1582.41,,,,,,,,,,,,,,,1128.57,4.0643,,85.2446,,,128.747,,,,,62.1242,,,1211.4,,0.000999451,,,245.05,
,,,91.3095,,99.769,99.769,,91.1128,,67.3805,,,,158.476,,,83.1767,,160.372,,98.601,,,,,,64.0387,,,,,,,,,105.57,,100.425,,,,,,,,,,,,916.253,1123.81,1686.44,1189.45,1582.41,,,,,,,,,,,,,,,,0.4673,,77.7915,,,2.42735,,,,,12.3352,,,1249.52,,0,,,245.049,
,,,91.3095,,99.769,98.601,,124.082,,67.3805,,,,158.476,,,83.1767,,160.372,,64.0425,,,,,,,,,,,,,,,105.57,,100.425,,,,,,,,,,,,916.253,1123.81,1686.44,1189.45,1582.41,,,,,,,,,,,,,,,,0.466637,,69.0454,,,2.42715,,,,,12.335,,,1213.05,,,,,151.905,
,,,91.3095,,99.769,64.0425,,64.0425,,67.3805,,,,158.476,,,66.1776,,160.372,,,,,,,,,,,,,,,,,105.57,,100.425,,,,,,,,,,,,916.252,1123.81,1686.44,1189.45,1582.41,,,,,,,,,,,,,,,,0.439613,,59.229,,,2.42694,,,,,12.3348,,,1204.27,,,,,17.2413,
,,,91.3095,,99.769,,,,,67.3805,,,,158.476,,,64.0595,,160.372,,,,,,,,,,,,,,,,,105.57,,100.425,,,,,,,,,,,,916.252,1123.81,1686.44,1189.45,1582.41,,,,,,,,,,,,,,,,0.000999451,,48.4086,,,2.42673,,,,,12.3346,,,1282.53,,,,,17.241,
,,,91.31,,99.769,,,,,67.3805,,,,158.476,,,,,160.372,,,,,,,,,,,,,,,,,98.601,,100.425,,,,,,,,,,,,916.252,1123.81,1686.44,1189.45,1582.41,,,,,,,,,,,,,,,,0,,36.3383,,,2.42609,,,,,12.3344,,,1380.2,,,,,17.2407,
,,,91.3095,,99.769,,,,,67.3805,,,,158.476,,,,,166.466,,,,,,,,,,,,,,,,,64.0425,,100.425,,,,,,,,,,,,,,1686.44,1189.45,1582.41,,,,,,,,,,,,,,,,,,22.4086,,,0.000999451,,,,,12.3337,,,1315.09,,,,,17.24,
,,,91.3095,,99.769,,,,,67.3805,,,,158.476,,,,,64.0595,,,,,,,,,,,,,,,,,,,124.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.03365,,,0,,,,,0.000999451,,,,,,,,0.000999451,
,,,91.3095,,99.7695,,,,,67.3805,,,,158.476,,,,,,,,,,,,,,,,,,,,,,,,64.0425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.03298,,,,,,,,0,,,,,,,,0,
,,,78.7978,,99.769,,,,,64.099,,,,158.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.00596,,,,,,,,,,,,,,,,,
,,,64.0595,,69.1753,,,,,64.0387,,,,158.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000999451,,,,,,,,,,,,,,,,,
,,,,,64.0425,,,,,,,,,158.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
,,,,,64.0423,,,,,,,,,184.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,184.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
